Transaction Type|Action Indicator|State Code / Tribal Indicator|County Code / Tribal Code|Site Number|Parameter|POC|Duration Code|Reported Unit|Method Code|Sample Date|Sample Begin Time|Reported Sample Value|Null Data Code|Collection Frequency Code|Monitor Protocol ID|Qualifier Code - 1|Qualifier Code - 2|Qualifier Code - 3|Qualifier Code - 4|Qualifier Code - 5|Qualifier Code - 6|Qualifier Code - 7|Qualifier Code - 8|Qualifier Code - 9|Qualifier Code - 10|Alternate Method Detection Limit|Uncertainty Value
RD|I|27|053|0053|43811|1|7|001|211|20000927|00:00|1.579||||||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001003|00:00|1.421||||||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001009|00:00|1.601||||||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001021|00:00|1.601||||||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001027|00:00|1.388||||||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001102|00:00|1.253||||||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001108|00:00|1.157||||||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001114|00:00|0.421||||SQ||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001120|00:00|1.466||||||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001126|00:00|1.214||||||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001202|00:00|1.051||||||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001214|00:00|1.169||||||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001220|00:00|1.483||||||||||||||0.240|
RD|I|27|053|0053|43811|1|7|001|211|20001226|00:00|1.337||||||||||||||0.240|
RD|I|27|053|0053|43813|1|7|001|211|20000101|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000107|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000113|00:00|0.020||||MD||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000119|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000125|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000131|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000206|00:00||AN|||||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000212|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000218|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000224|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000301|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000307|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000313|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000319|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000325|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000331|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000406|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000412|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000418|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000424|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000430|00:00|0.020||||MD||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000506|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000512|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000518|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000524|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000530|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000605|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000611|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000617|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000623|00:00|0.008||||MD||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000629|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000705|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000711|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000717|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000723|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000729|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000804|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000810|00:00||AN|||||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000816|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000822|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000828|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000903|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000909|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000915|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000921|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20000927|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001003|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001009|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001021|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001027|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001102|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001108|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001114|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001120|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001126|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001202|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001214|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001220|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43813|1|7|001|211|20001226|00:00|0||||ND||||||||||0.190|
RD|I|27|053|0053|43814|1|7|001|211|20000101|00:00|1.539||||||||||||||0.113|
RD|I|27|053|0053|43814|1|7|001|211|20000107|00:00|0.584||||||||||||||0.113|
RD|I|27|053|0053|43814|1|7|001|211|20000113|00:00|0.873||||||||||||||0.113|
RD|I|27|053|0053|43814|1|7|001|211|20000119|00:00|1.315||||||||||||||0.113|
RD|I|27|053|0053|43814|1|7|001|211|20000125|00:00|1.631||||||||||||||0.113|
RD|I|27|053|0053|43814|1|7|001|211|20000131|00:00|0.824||||||||||||||0.113|
